Date,Customer,Veggie,Value
2020-10-21 00:00:00,Volimo povrce,Peppers,1242440.78229
2020-10-23 00:00:00,Amamos las verduras,Broccoli,418315.13915999996
2020-10-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,1131793.8044399999
2020-10-28 00:00:00,Volimo povrce,Cabbage,1150859.2847499999
2020-10-29 00:00:00,Volimo povrce,Cabbage,431668.78925
2020-11-02 00:00:00,Amamos las verduras,Potatoes,307680.88493999996
2020-11-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,402512.46625
2020-11-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,169768.19264999998
2020-11-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,278872.30775
2020-11-07 00:00:00,Wir lieben Gemüse,Broccoli,1086433.14342
2020-11-07 00:00:00,Wir lieben Gemüse,Peppers,529092.9086099999
2020-11-08 00:00:00,Amamos las verduras,Cabbage,1028393.0499999999
2020-11-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,623773.65258
2020-11-15 00:00:00,We love veggies,Broccoli,589551.85791
2020-11-15 00:00:00,We love veggies,Potatoes,218558.67093
2020-11-17 00:00:00,Amamos las verduras,Peppers,2584592.0055
2020-11-21 00:00:00,Amiamo le verdure,Peppers,1130903.95131
2020-11-21 00:00:00,Volimo povrce,Peppers,1242474.3936299998
2020-11-23 00:00:00,Amamos las verduras,Broccoli,418352.40027
2020-11-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,1131860.6074799998
2020-11-28 00:00:00,Volimo povrce,Cabbage,1150896.922
2020-11-29 00:00:00,Volimo povrce,Cabbage,431708.21875
2020-12-02 00:00:00,Amamos las verduras,Potatoes,307650.26687999995
2020-12-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,402496.33599999995
2020-12-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,169735.31519999998
2020-12-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,278845.424
2020-12-07 00:00:00,Wir lieben Gemüse,Broccoli,1086306.0172799998
2020-12-07 00:00:00,Wir lieben Gemüse,Peppers,529023.28512
2020-12-08 00:00:00,Amamos las verduras,Cabbage,1028321.36
2020-12-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,623672.8185599999
2020-12-15 00:00:00,We love veggies,Broccoli,589444.45824
2020-12-15 00:00:00,We love veggies,Potatoes,218490.47616
2020-12-17 00:00:00,Amamos las verduras,Peppers,2584270.29696
2020-12-21 00:00:00,Amiamo le verdure,Peppers,1130723.89056
2020-12-21 00:00:00,Volimo povrce,Peppers,1242275.1264
2020-12-23 00:00:00,Amamos las verduras,Broccoli,418166.09472
2020-12-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,1131643.4976
2020-12-28 00:00:00,Volimo povrce,Cabbage,1150710.528
2020-12-29 00:00:00,Volimo povrce,Cabbage,431516.448
2021-01-02 00:00:00,Amamos las verduras,Potatoes,19239.27552
2021-01-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,25157.81325
2021-01-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,10615.03269
2021-01-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,17433.21575
2021-01-07 00:00:00,Wir lieben Gemüse,Broccoli,67933.57902
2021-01-07 00:00:00,Wir lieben Gemüse,Peppers,33085.56261
2021-01-08 00:00:00,Amamos las verduras,Cabbage,64295.176499999994
2021-01-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,39008.36088
2021-01-15 00:00:00,We love veggies,Broccoli,36873.15609
2021-01-15 00:00:00,We love veggies,Potatoes,13676.530709999999
2021-01-17 00:00:00,Amamos las verduras,Peppers,161627.33081999997
2021-01-21 00:00:00,Amiamo le verdure,Peppers,70730.26341
2021-01-21 00:00:00,Volimo povrce,Peppers,77711.81889
2021-01-23 00:00:00,Amamos las verduras,Broccoli,26198.94399
2021-01-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,70794.52163999999
2021-01-28 00:00:00,Volimo povrce,Cabbage,71983.92899999999
2021-01-29 00:00:00,Volimo povrce,Cabbage,27036.091249999998
2021-02-02 00:00:00,Amamos las verduras,Potatoes,24483.314159999998
2021-02-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,32018.54625
2021-02-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,13508.24829
2021-02-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,22186.262749999998
2021-02-07 00:00:00,Wir lieben Gemüse,Broccoli,86450.15886
2021-02-07 00:00:00,Wir lieben Gemüse,Peppers,42103.004969999995
2021-02-08 00:00:00,Amamos las verduras,Cabbage,81823.38149999999
2021-02-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,49639.14756
2021-02-15 00:00:00,We love veggies,Broccoli,46920.50481
2021-02-15 00:00:00,We love veggies,Potatoes,17400.800189999998
2021-02-17 00:00:00,Amamos las verduras,Peppers,205677.3927
2021-02-21 00:00:00,Amiamo le verdure,Peppers,90003.96609
2021-02-21 00:00:00,Volimo povrce,Peppers,98886.96308999999
2021-02-23 00:00:00,Amamos las verduras,Broccoli,33326.77515
2021-02-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,90083.89944
2021-02-28 00:00:00,Volimo povrce,Cabbage,125989.79824999999
2021-03-02 00:00:00,Amamos las verduras,Potatoes,43783.8258
2021-03-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,57208.619999999995
2021-03-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,24189.03588
2021-03-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,39673.246
2021-03-07 00:00:00,Wir lieben Gemüse,Broccoli,154637.99016
2021-03-07 00:00:00,Wir lieben Gemüse,Peppers,75327.81456
2021-03-08 00:00:00,Amamos las verduras,Cabbage,146261.938
2021-03-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,88849.17648
2021-03-15 00:00:00,We love veggies,Broccoli,84008.46023999999
2021-03-15 00:00:00,We love veggies,Potatoes,31213.720439999997
2021-03-17 00:00:00,Amamos las verduras,Peppers,367948.1405999999
2021-03-21 00:00:00,Amiamo le verdure,Peppers,161094.351
2021-03-21 00:00:00,Volimo povrce,Peppers,176997.31644
2021-03-23 00:00:00,Amamos las verduras,Broccoli,59898.330239999996
2021-03-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,161312.64084
2021-03-28 00:00:00,Volimo povrce,Cabbage,198532.90924999997
2021-03-29 00:00:00,Volimo povrce,Cabbage,27227.861999999997
2021-04-02 00:00:00,Amamos las verduras,Potatoes,43783.8258
2021-04-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,57208.619999999995
2021-04-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,24189.03588
2021-04-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,39673.246
2021-04-07 00:00:00,Wir lieben Gemüse,Broccoli,201790.82895
2021-04-07 00:00:00,Wir lieben Gemüse,Peppers,75327.81456
2021-04-08 00:00:00,Amamos las verduras,Cabbage,146261.938
2021-04-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,88849.17648
2021-04-15 00:00:00,We love veggies,Broccoli,84008.46023999999
2021-04-15 00:00:00,We love veggies,Potatoes,31213.720439999997
2021-04-17 00:00:00,Amamos las verduras,Peppers,480130.78946999996
2021-04-21 00:00:00,Amiamo le verdure,Peppers,161094.351
2021-04-21 00:00:00,Volimo povrce,Peppers,176997.31644
2021-04-23 00:00:00,Amamos las verduras,Broccoli,59898.330239999996
2021-04-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,210446.27675999998
2021-04-28 00:00:00,Volimo povrce,Cabbage,198532.90924999997
2021-04-29 00:00:00,Volimo povrce,Cabbage,95944.51924999998
2021-05-02 00:00:00,Amamos las verduras,Potatoes,131290.24128
2021-05-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,171593.5995
2021-05-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,72501.35274
2021-05-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,118965.9705
2021-05-07 00:00:00,Wir lieben Gemüse,Broccoli,463659.71820000006
2021-05-07 00:00:00,Wir lieben Gemüse,Peppers,225844.1967
2021-05-08 00:00:00,Amamos las verduras,Cabbage,438642.434
2021-05-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,266345.8614
2021-05-15 00:00:00,We love veggies,Broccoli,251810.58137999996
2021-05-15 00:00:00,We love veggies,Potatoes,93504.77177999998
2021-05-17 00:00:00,Amamos las verduras,Peppers,1103201.0047199999
2021-05-21 00:00:00,Amiamo le verdure,Peppers,482922.93150000006
2021-05-21 00:00:00,Volimo povrce,Peppers,530593.4148599999
2021-05-23 00:00:00,Amamos las verduras,Broccoli,179322.37962
2021-05-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,483503.70275999996
2021-05-28 00:00:00,Volimo povrce,Cabbage,595039.5457499999
2021-05-29 00:00:00,Volimo povrce,Cabbage,81491.81524999999
2021-06-02 00:00:00,Amamos las verduras,Potatoes,43783.8258
2021-06-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,57208.619999999995
2021-06-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,24189.03588
2021-06-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,39673.246
2021-06-07 00:00:00,Wir lieben Gemüse,Broccoli,154637.99016
2021-06-07 00:00:00,Wir lieben Gemüse,Peppers,75327.81456
2021-06-08 00:00:00,Amamos las verduras,Cabbage,146261.938
2021-06-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,88849.17648
2021-06-15 00:00:00,We love veggies,Broccoli,84008.46023999999
2021-06-15 00:00:00,We love veggies,Potatoes,31213.720439999997
2021-06-17 00:00:00,Amamos las verduras,Peppers,367948.1405999999
2021-06-21 00:00:00,Amiamo le verdure,Peppers,161094.351
2021-06-21 00:00:00,Volimo povrce,Peppers,176997.31644
2021-06-23 00:00:00,Amamos las verduras,Broccoli,59898.330239999996
2021-06-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,161312.64084
2021-06-28 00:00:00,Volimo povrce,Cabbage,198532.90924999997
2021-06-29 00:00:00,Volimo povrce,Cabbage,27227.861999999997
2021-07-02 00:00:00,Amamos las verduras,Potatoes,230748.83399999997
2021-07-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,301874.04425
2021-07-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,127308.06189
2021-07-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,209139.44475
2021-07-07 00:00:00,Wir lieben Gemüse,Broccoli,814768.9659
2021-07-07 00:00:00,Wir lieben Gemüse,Peppers,396789.07113
2021-07-08 00:00:00,Amamos las verduras,Cabbage,771266.1115
2021-07-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,467783.42364
2021-07-15 00:00:00,We love veggies,Broccoli,442116.22112999996
2021-07-15 00:00:00,We love veggies,Potatoes,163888.73307
2021-07-17 00:00:00,Amamos las verduras,Peppers,1938313.1599799998
2021-07-21 00:00:00,Amiamo le verdure,Peppers,848102.93817
2021-07-21 00:00:00,Volimo povrce,Peppers,931775.96829
2021-07-23 00:00:00,Amamos las verduras,Broccoli,313688.13411
2021-07-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,848799.42624
2021-07-28 00:00:00,Volimo povrce,Cabbage,863097.4169999999
2021-07-29 00:00:00,Volimo povrce,Cabbage,323703.64924999996
2021-08-02 00:00:00,Amamos las verduras,Potatoes,269205.11736
2021-08-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,352186.08625
2021-08-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,148524.97629
2021-08-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,243995.12274999998
2021-08-07 00:00:00,Wir lieben Gemüse,Broccoli,950557.2180599999
2021-08-07 00:00:00,Wir lieben Gemüse,Peppers,462916.98176999995
2021-08-08 00:00:00,Amamos las verduras,Cabbage,899806.2814999999
2021-08-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,545742.52596
2021-08-15 00:00:00,We love veggies,Broccoli,515796.77840999997
2021-08-15 00:00:00,We love veggies,Potatoes,191200.04259
2021-08-17 00:00:00,Amamos las verduras,Peppers,2261346.9471
2021-08-21 00:00:00,Amiamo le verdure,Peppers,989443.42449
2021-08-21 00:00:00,Volimo povrce,Peppers,1087060.35909
2021-08-23 00:00:00,Amamos las verduras,Broccoli,365958.89595
2021-08-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,990254.8634399999
2021-08-28 00:00:00,Volimo povrce,Cabbage,1006936.2329999999
2021-08-29 00:00:00,Volimo povrce,Cabbage,377643.20525
2021-09-02 00:00:00,Amamos las verduras,Potatoes,197664.62843999997
2021-09-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,258523.10124999998
2021-09-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,109194.77876999999
2021-09-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,179208.86975
2021-09-07 00:00:00,Wir lieben Gemüse,Broccoli,698216.2138199998
2021-09-07 00:00:00,Wir lieben Gemüse,Peppers,340072.33569
2021-09-08 00:00:00,Amamos las verduras,Cabbage,660634.1034999999
2021-09-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,401117.73156
2021-09-15 00:00:00,We love veggies,Broccoli,379162.47987000004
2021-09-15 00:00:00,We love veggies,Potatoes,140733.12933
2021-09-17 00:00:00,Amamos las verduras,Peppers,1661211.66978
2021-09-21 00:00:00,Amiamo le verdure,Peppers,727135.7255099999
2021-09-21 00:00:00,Volimo povrce,Peppers,798833.5153499999
2021-09-23 00:00:00,Amamos las verduras,Broccoli,269667.42039
2021-09-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,728069.6321999999
2021-09-28 00:00:00,Volimo povrce,Cabbage,774572.81275
2021-09-29 00:00:00,Volimo povrce,Cabbage,243694.02474999998
2021-10-02 00:00:00,Amamos las verduras,Potatoes,197649.31940999997
2021-10-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,258471.126
2021-10-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,109087.3791
2021-10-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,179121.0495
2021-10-07 00:00:00,Wir lieben Gemüse,Broccoli,697931.2759199999
2021-10-07 00:00:00,Wir lieben Gemüse,Peppers,339916.28303999995
2021-10-08 00:00:00,Amamos las verduras,Cabbage,660506.8537499999
2021-10-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,400784.01897000003
2021-10-15 00:00:00,We love veggies,Broccoli,378840.28086000006
2021-10-15 00:00:00,We love veggies,Potatoes,140528.54502
2021-10-17 00:00:00,Amamos las verduras,Peppers,1660438.6089599999
2021-10-21 00:00:00,Amiamo le verdure,Peppers,726648.3610799998
2021-10-21 00:00:00,Volimo povrce,Peppers,798355.7541599999
2021-10-23 00:00:00,Amamos las verduras,Broccoli,269183.02596
2021-10-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,727348.71606
2021-10-28 00:00:00,Volimo povrce,Cabbage,774090.6975
2021-10-29 00:00:00,Volimo povrce,Cabbage,243193.987
2021-11-02 00:00:00,Amamos las verduras,Potatoes,197672.97882
2021-11-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,258481.87949999998
2021-11-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,109104.91374
2021-11-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,179135.3875
2021-11-07 00:00:00,Wir lieben Gemüse,Broccoli,698001.4144799999
2021-11-07 00:00:00,Wir lieben Gemüse,Peppers,339954.69599999994
2021-11-08 00:00:00,Amamos las verduras,Cabbage,660548.0754999999
2021-11-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,400824.83274
2021-11-15 00:00:00,We love veggies,Broccoli,378886.30929
2021-11-15 00:00:00,We love veggies,Potatoes,140557.77135
2021-11-17 00:00:00,Amamos las verduras,Peppers,1660592.2607999998
2021-11-21 00:00:00,Amiamo le verdure,Peppers,726727.5878099999
2021-11-21 00:00:00,Volimo povrce,Peppers,798449.3857499999
2021-11-23 00:00:00,Amamos las verduras,Broccoli,269266.31549999997
2021-11-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,727429.4364
2021-11-28 00:00:00,Volimo povrce,Cabbage,774173.1409999998
2021-11-29 00:00:00,Volimo povrce,Cabbage,243278.22275
2021-12-02 00:00:00,Amamos las verduras,Potatoes,153836.26728
2021-12-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,201249.96024999997
2021-12-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,84874.23309
2021-12-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,139428.08875
2021-12-07 00:00:00,Wir lieben Gemüse,Broccoli,543192.4615799999
2021-12-07 00:00:00,Wir lieben Gemüse,Peppers,264533.24984999996
2021-12-08 00:00:00,Amamos las verduras,Cabbage,514185.7715
2021-12-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,311865.219
2021-12-15 00:00:00,We love veggies,Broccoli,294755.10657
2021-12-15 00:00:00,We love veggies,Potatoes,109266.11403
2021-12-17 00:00:00,Amamos las verduras,Peppers,1292245.58574
2021-12-21 00:00:00,Amiamo le verdure,Peppers,565421.9655299999
2021-12-21 00:00:00,Volimo povrce,Peppers,621207.18669
2021-12-23 00:00:00,Amamos las verduras,Broccoli,209146.61043
2021-12-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,565888.55184
2021-12-28 00:00:00,Volimo povrce,Cabbage,575419.7849999999
2021-12-29 00:00:00,Volimo povrce,Cabbage,215824.53725
2022-01-02 00:00:00,Amamos las verduras,Potatoes,28889.531339999998
2022-01-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,50331.75675
2022-01-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,21262.94283
2022-01-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,34893.31525
2022-01-07 00:00:00,Wir lieben Gemüse,Broccoli,135994.28418000002
2022-01-07 00:00:00,Wir lieben Gemüse,Peppers,66240.74871
2022-01-08 00:00:00,Amamos las verduras,Cabbage,96514.45474999999
2022-01-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,58613.37534
2022-01-15 00:00:00,We love veggies,Broccoli,73853.71184999999
2022-01-15 00:00:00,We love veggies,Potatoes,27421.25619
2022-01-17 00:00:00,Amamos las verduras,Peppers,323576.37018
2022-01-21 00:00:00,Amiamo le verdure,Peppers,141640.58757
2022-01-21 00:00:00,Volimo povrce,Peppers,155622.90501
2022-01-23 00:00:00,Amamos las verduras,Broccoli,52584.193530000004
2022-01-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,106408.89233999999
2022-01-28 00:00:00,Volimo povrce,Cabbage,108162.28749999998
2022-01-29 00:00:00,Volimo povrce,Cabbage,54263.95324999999
2022-02-02 00:00:00,Amamos las verduras,Potatoes,36755.5893
2022-02-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,64053.22275
2022-02-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,27049.37403
2022-02-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,44399.40925
2022-02-07 00:00:00,Wir lieben Gemüse,Broccoli,173027.44386
2022-02-07 00:00:00,Wir lieben Gemüse,Peppers,84275.63342999999
2022-02-08 00:00:00,Amamos las verduras,Cabbage,122806.76224999999
2022-02-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,74559.55536
2022-02-15 00:00:00,We love veggies,Broccoli,93948.40929
2022-02-15 00:00:00,We love veggies,Potatoes,34869.79515
2022-02-17 00:00:00,Amamos las verduras,Peppers,411676.49393999996
2022-02-21 00:00:00,Amiamo le verdure,Peppers,180187.99293
2022-02-21 00:00:00,Volimo povrce,Peppers,197973.19341
2022-02-23 00:00:00,Amamos las verduras,Broccoli,66839.85584999999
2022-02-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,135342.95904
2022-02-28 00:00:00,Volimo povrce,Cabbage,206553.22799999997
2022-03-02 00:00:00,Amamos las verduras,Potatoes,43783.8258
2022-03-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,57208.619999999995
2022-03-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,24189.03588
2022-03-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,39673.246
2022-03-07 00:00:00,Wir lieben Gemüse,Broccoli,154637.99016
2022-03-07 00:00:00,Wir lieben Gemüse,Peppers,75327.81456
2022-03-08 00:00:00,Amamos las verduras,Cabbage,146261.938
2022-03-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,88849.17648
2022-03-15 00:00:00,We love veggies,Broccoli,84008.46023999999
2022-03-15 00:00:00,We love veggies,Potatoes,31213.720439999997
2022-03-17 00:00:00,Amamos las verduras,Peppers,367948.1405999999
2022-03-21 00:00:00,Amiamo le verdure,Peppers,161094.351
2022-03-21 00:00:00,Volimo povrce,Peppers,176997.31644
2022-03-23 00:00:00,Amamos las verduras,Broccoli,59898.330239999996
2022-03-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,161312.64084
2022-03-28 00:00:00,Volimo povrce,Cabbage,198532.90924999997
2022-03-29 00:00:00,Volimo povrce,Cabbage,27227.861999999997
2022-04-02 00:00:00,Amamos las verduras,Potatoes,43783.8258
2022-04-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,57208.619999999995
2022-04-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,24189.03588
2022-04-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,39673.246
2022-04-07 00:00:00,Wir lieben Gemüse,Broccoli,249007.23080999998
2022-04-07 00:00:00,Wir lieben Gemüse,Peppers,75327.81456
2022-04-08 00:00:00,Amamos las verduras,Cabbage,146261.938
2022-04-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,88849.17648
2022-04-15 00:00:00,We love veggies,Broccoli,84008.46023999999
2022-04-15 00:00:00,We love veggies,Potatoes,31213.720439999997
2022-04-17 00:00:00,Amamos las verduras,Peppers,592474.29261
2022-04-21 00:00:00,Amiamo le verdure,Peppers,161094.351
2022-04-21 00:00:00,Volimo povrce,Peppers,176997.31644
2022-04-23 00:00:00,Amamos las verduras,Broccoli,59898.330239999996
2022-04-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,235121.64966
2022-04-28 00:00:00,Volimo povrce,Cabbage,198532.90924999997
2022-04-29 00:00:00,Volimo povrce,Cabbage,164852.94725
2022-05-02 00:00:00,Amamos las verduras,Potatoes,131290.24128
2022-05-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,171593.5995
2022-05-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,72501.35274
2022-05-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,118965.9705
2022-05-07 00:00:00,Wir lieben Gemüse,Broccoli,463659.71820000006
2022-05-07 00:00:00,Wir lieben Gemüse,Peppers,225844.1967
2022-05-08 00:00:00,Amamos las verduras,Cabbage,438642.434
2022-05-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,266345.8614
2022-05-15 00:00:00,We love veggies,Broccoli,251810.58137999996
2022-05-15 00:00:00,We love veggies,Potatoes,93504.77177999998
2022-05-17 00:00:00,Amamos las verduras,Peppers,1103201.0047199999
2022-05-21 00:00:00,Amiamo le verdure,Peppers,482922.93150000006
2022-05-21 00:00:00,Volimo povrce,Peppers,530593.4148599999
2022-05-23 00:00:00,Amamos las verduras,Broccoli,179322.37962
2022-05-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,483503.70275999996
2022-05-28 00:00:00,Volimo povrce,Cabbage,595039.5457499999
2022-05-29 00:00:00,Volimo povrce,Cabbage,81491.81524999999
2022-06-02 00:00:00,Amamos las verduras,Potatoes,43783.8258
2022-06-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,57208.619999999995
2022-06-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,24189.03588
2022-06-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,39673.246
2022-06-07 00:00:00,Wir lieben Gemüse,Broccoli,154637.99016
2022-06-07 00:00:00,Wir lieben Gemüse,Peppers,75327.81456
2022-06-08 00:00:00,Amamos las verduras,Cabbage,146261.938
2022-06-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,88849.17648
2022-06-15 00:00:00,We love veggies,Broccoli,84008.46023999999
2022-06-15 00:00:00,We love veggies,Potatoes,31213.720439999997
2022-06-17 00:00:00,Amamos las verduras,Peppers,367948.1405999999
2022-06-21 00:00:00,Amiamo le verdure,Peppers,161094.351
2022-06-21 00:00:00,Volimo povrce,Peppers,176997.31644
2022-06-23 00:00:00,Amamos las verduras,Broccoli,59898.330239999996
2022-06-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,161312.64084
2022-06-28 00:00:00,Volimo povrce,Cabbage,198532.90924999997
2022-06-29 00:00:00,Volimo povrce,Cabbage,27227.861999999997
2022-07-02 00:00:00,Amamos las verduras,Potatoes,346153.86905999994
2022-07-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,603764.21875
2022-07-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,254649.00123
2022-07-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,418305.77324999997
2022-07-07 00:00:00,Wir lieben Gemüse,Broccoli,1629665.0579399997
2022-07-07 00:00:00,Wir lieben Gemüse,Peppers,793647.76575
2022-07-08 00:00:00,Amamos las verduras,Cabbage,1156970.85725
2022-07-14 00:00:00,Mi mamo radi zelenjavo d.o.o.,Peppers,701775.96948
2022-07-15 00:00:00,We love veggies,Broccoli,884339.8419299999
2022-07-15 00:00:00,We love veggies,Potatoes,327845.66091
2022-07-17 00:00:00,Amamos las verduras,Peppers,3876948.0285
2022-07-21 00:00:00,Amiamo le verdure,Peppers,1696385.93709
2022-07-21 00:00:00,Volimo povrce,Peppers,1863751.2038099999
2022-07-23 00:00:00,Amamos las verduras,Broccoli,627562.5737699999
2022-07-26 00:00:00,Mi mamo radi zelenjavo d.o.o.,Potatoes,1273416.2492399998
2022-07-28 00:00:00,Volimo povrce,Cabbage,1294832.5195
2022-07-29 00:00:00,Volimo povrce,Cabbage,647599.06925
2022-08-02 00:00:00,Amamos las verduras,Potatoes,403838.29409999994
2022-08-03 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,704388.30275
2022-08-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Broccoli,297082.83002999995
2022-08-05 00:00:00,Mi mamo radi zelenjavo d.o.o.,Cabbage,488017.12925
2022-08-07 00:00:00,Wir lieben Gemüse,Broccoli,1901241.5622599998
2022-08-07 00:00:00,Wir lieben Gemüse,Peppers,925903.5870299999
2022-08-08 00:00:00,Amamos las verduras,Cabbage,1349781.1122499998
